CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
AAB;앤티가바부다;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAR_absolute_monarchy;마셜 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAR_hms_government;마셜 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAR_hms_government1;마셜 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAR_democracy;마셜 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAR_democracy1;마셜 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU;모리타니;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_presidential_dictatorship;모리타니 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_colonial_government;마우레타니아 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_mandate_government;마우레타니아 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_sar_government;마우레타니아 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_socialist_democracy;모리타니 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_proletarian_dictatorship;모리타니 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_proletarian_dictatorship1;모리타니 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_nationalist_dictatorship;대모리타니국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_theocracy;모리타니;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_populist_dictatorship;모리타니 이슬람 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_absolute_monarchy;모리타니 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_hms_government;모리타니 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_hms_government1;모리타니 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_democracy;모리타니 이슬람 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MAU_democracy1;모리타니 이슬람 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA;마카오;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_presidential_dictatorship;마카오 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_colonial_government;마카오 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_mandate_government;마카오 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_sar_government;마카오 특별행정구;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_socialist_democracy;마카오 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_proletarian_dictatorship;마카오 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_proletarian_dictatorship1;마카오 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_nationalist_dictatorship;대마카오국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_theocracy;마카오;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_populist_dictatorship;마카오국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_absolute_monarchy;마카오 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_hms_government;마카오 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_hms_government1;마카오 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_democracy;마카오 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCA_democracy1;마카오 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK;만주;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_presidential_dictatorship;만주공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_colonial_government;만주국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_mandate_government;만주위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_sar_government;만주자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_socialist_democracy;만주인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_proletarian_dictatorship;만주인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_proletarian_dictatorship1;만주인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_nationalist_dictatorship;대만주국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_theocracy;만주;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_populist_dictatorship;만주국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_absolute_monarchy;대만주제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_hms_government;대만주제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_hms_government1;대만주제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_democracy;만주연방;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MCK_democracy1;봉천국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX;멕시코;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_presidential_dictatorship;멕시코 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_colonial_government;누에바에스파냐 부왕령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_mandate_government;멕시코 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_sar_government;멕시코 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_socialist_democracy;멕시코 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_proletarian_dictatorship;멕시코 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_proletarian_dictatorship1;멕시코 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_nationalist_dictatorship;대멕시코국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_theocracy;멕시코;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_populist_dictatorship;멕시코국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_absolute_monarchy;멕시코 제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_hms_government;멕시코 제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_hms_government1;멕시코 제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_democracy;멕시코 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MEX_democracy1;멕시코 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL;몽골;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_presidential_dictatorship;몽골 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_colonial_government;몽골 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_mandate_government;몽골 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_sar_government;몽골 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_socialist_democracy;몽골 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_proletarian_dictatorship;몽골 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_proletarian_dictatorship1;몽골 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_nationalist_dictatorship;대몽골국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_theocracy;몽골;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_populist_dictatorship;몽골국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_absolute_monarchy;대몽골국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_hms_government;대몽골국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_hms_government1;대몽골국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_democracy;몽골 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGL_democracy1;몽골 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY;마자르;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_presidential_dictatorship;마자르 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_colonial_government;마자르 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_mandate_government;마자르 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_sar_government;마자르 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_socialist_democracy;마자르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_proletarian_dictatorship;마자르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_proletarian_dictatorship1;마자르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_nationalist_dictatorship;대마자르국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_theocracy;마자르;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_populist_dictatorship;마자르국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_absolute_monarchy;마자르 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_hms_government;마자르 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_hms_government1;마자르 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_democracy;마자르 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MGY_democracy1;마자르 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC;미크로네시아;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_presidential_dictatorship;미크로네시아 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_colonial_government;미크로네시아 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_mandate_government;미크로네시아 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_sar_government;미크로네시아 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_socialist_democracy;미크로네시아 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_proletarian_dictatorship;미크로네시아 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_proletarian_dictatorship1;미크로네시아 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_nationalist_dictatorship;대미크로네시아국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_theocracy;미크로네시아;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_populist_dictatorship;미크로네시아국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_absolute_monarchy;미크로네시아 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_hms_government;미크로네시아 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_hms_government1;미크로네시아 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_democracy;미크로네시아 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIC_democracy1;미크로네시아 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN;민다나오;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_presidential_dictatorship;민다나오 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_colonial_government;민다나오 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_mandate_government;민다나오 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_sar_government;민다나오 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_socialist_democracy;민다나오 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_proletarian_dictatorship;민다나오 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_proletarian_dictatorship1;민다나오 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_nationalist_dictatorship;대민다나오국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_theocracy;민다나오;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_populist_dictatorship;민다나오국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_absolute_monarchy;민다나오 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_hms_government;민다나오 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_hms_government1;민다나오 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_democracy;민다나오 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIN_democracy1;민다나오 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ;미조람;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_presidential_dictatorship;미조람 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_colonial_government;미조람 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_mandate_government;미조람 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_sar_government;미조람 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_socialist_democracy;미조람 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_proletarian_dictatorship;미조람 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_proletarian_dictatorship1;미조람 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_nationalist_dictatorship;대미조람국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_theocracy;미조람;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_populist_dictatorship;미조람국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_absolute_monarchy;미조람 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_hms_government;미조람 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_hms_government1;미조람 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_democracy;미조람 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MIZ_democracy1;미조람 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD;몰디브;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_presidential_dictatorship;몰디브 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_colonial_government;몰디브 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_mandate_government;몰디브 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_sar_government;몰디브 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_socialist_democracy;몰디브 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_proletarian_dictatorship;몰디브 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_proletarian_dictatorship1;몰디브 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_nationalist_dictatorship;대몰디브국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_theocracy;몰디브;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_populist_dictatorship;몰디브국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_absolute_monarchy;몰디브 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_hms_government;몰디브 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_hms_government1;몰디브 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_democracy;몰디브 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLD_democracy1;몰디브 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI;말리;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_presidential_dictatorship;말리 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_colonial_government;오트세네갈 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_mandate_government;오트세네갈 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_sar_government;오트세네갈 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_socialist_democracy;말리 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_proletarian_dictatorship;말리 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_proletarian_dictatorship1;말리 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_nationalist_dictatorship;대말리국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_theocracy;말리;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_populist_dictatorship;말리국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_absolute_monarchy;말리 제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_hms_government;말리 제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_hms_government1;말리 제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_democracy;말리 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLI_democracy1;말리-세네갈 연방;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW;말라와;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_presidential_dictatorship;말라와 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_colonial_government;말라와 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_mandate_government;말라와 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_sar_government;말라와 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_socialist_democracy;말라와 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_proletarian_dictatorship;말라와 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_proletarian_dictatorship1;말라와 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_nationalist_dictatorship;대말라와국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_theocracy;말라와;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_populist_dictatorship;말라와국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_absolute_monarchy;말라와 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_hms_government;말라와 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_hms_government1;말라와 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_democracy;말라와 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MLW_democracy1;말라와 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP;마니푸르;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_presidential_dictatorship;마니푸르 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_colonial_government;마니푸르 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_mandate_government;마니푸르 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_sar_government;마니푸르 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_socialist_democracy;마니푸르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_proletarian_dictatorship;마니푸르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_proletarian_dictatorship1;마니푸르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_nationalist_dictatorship;대마니푸르국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_theocracy;마니푸르;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_populist_dictatorship;마니푸르국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_absolute_monarchy;마니푸르 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_hms_government;마니푸르 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_hms_government1;마니푸르 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_democracy;마니푸르 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MNP_democracy1;마니푸르 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL;몰다비아;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_presidential_dictatorship;몰다비아 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_colonial_government;몰다비아 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_mandate_government;몰다비아 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_sar_government;몰다비아 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_socialist_democracy;몰다비아 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_proletarian_dictatorship;몰도바 소비에트 사회주의 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_proletarian_dictatorship1;몰도바 소비에트 사회주의 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_nationalist_dictatorship;대몰다비아국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_theocracy;몰다비아;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_populist_dictatorship;몰다비아국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_absolute_monarchy;몰다비아 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_hms_government;몰다비아 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_hms_government1;몰다비아 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_democracy;몰도바 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOL_democracy1;몰도바 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON;몬테네그로;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_presidential_dictatorship;몬테네그로 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_colonial_government;몬테네그로 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_mandate_government;몬테네그로 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_sar_government;몬테네그로 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_socialist_democracy;몬테네그로 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_proletarian_dictatorship;몬테네그로 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_proletarian_dictatorship1;몬테네그로 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_nationalist_dictatorship;대몬테네그로국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_theocracy;몬테네그로 주교국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_populist_dictatorship;몬테네그로국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_absolute_monarchy;몬테네그로 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_hms_government;몬테네그로 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_hms_government1;몬테네그로 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_democracy;몬테네그로 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MON_democracy1;몬테네그로 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR;모로코;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_presidential_dictatorship;모로코 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_colonial_government;모로코 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_mandate_government;모로코 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_sar_government;모로코 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_socialist_democracy;모로코 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_proletarian_dictatorship;모로코 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_proletarian_dictatorship1;모로코 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_nationalist_dictatorship;대모로코국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_theocracy;모로코;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_populist_dictatorship;모로코국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_absolute_monarchy;모로코 술탄국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_hms_government;모로코 술탄국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_hms_government1;모로코 술탄국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_democracy;모로코 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOR_democracy1;모로코 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS;몬;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_presidential_dictatorship;몬 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_colonial_government;몬 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_mandate_government;몬 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_sar_government;몬 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_socialist_democracy;몬 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_proletarian_dictatorship;몬 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_proletarian_dictatorship1;몬 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_nationalist_dictatorship;대몬국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_theocracy;몬;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_populist_dictatorship;몬국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_absolute_monarchy;몬 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_hms_government;몬 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_hms_government1;몬 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_democracy;몬 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOS_democracy1;몬 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOZ;모잠비크;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOZ_presidential_dictatorship;모잠비크 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOZ_colonial_government;모잠비크 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOZ_mandate_government;모잠비크 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOZ_sar_government;모잠비크 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOZ_socialist_democracy;모잠비크 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
MOZ_proletarian_dictatorship;모잠비크 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
