EVT_8001122_A;부겐빌을 다시 손에 넣어야 한다.;;;;;;;;;;;x
EVT_8001122_B;부겐빌의 운명에 맡긴다.;;;;;;;;;;;x
EVT_8001123_NAME;부겐빌 독립 선언;;;;;;;;;;;x
EVT_8001123_DESC;1990년 5월 17일 부겐빌 혁명군이 파푸아뉴기지 정부군을 섬에서 축출한 후, 부겐빌 혁명군의 의장이자 지도자인 프란시스 오나가 축하와 행진 와중에 독립 공화국을 선언했습다. '부겐빌 주민들이 마침내 독립을 승인했습니다. 오늘부터 부겐빌은 영원히 주권적이고 민주적이며 독립적인 국가로서 기능할 것입니다.' 그는 발표 직후 섬의 마지막 남은 통신망을 끊었습니다. 오나가 발표한 임시정부는 조셉 카부이 전 총리를 법무부 장관으로, 샘 카우오나 전 총리를 국방장관에 앉혔습니다. 그러나 혁명군은 새로운 국가의 법과 질서를 유지할 새로운 역할은 전혀 준비하지 않았습니다.;;;;;;;;;;;x
EVT_8001123_A;부겐빌의 독립을 선언한다.;;;;;;;;;;;x
EVT_8001124_NAME;샌들라인 용병단;;;;;;;;;;;x
EVT_8001124_DESC;1990년 이후 수년 동안 이어진 부겐빌 분쟁 해결을 위해 줄리어스 챤 총리가 3천 6백만달러를 들여 용병단체인 샌들라인 인터내셔널과 계약을 체결했습니다. 그러나 1997년에 이르자 샌들라인의 군사 컨설턴트 회사가 이 상황을 부풀려 내부 보안대에 대한 부정적인 인식을 조성하고 지역사회와 군을 양극화하면서 갈등을 심화시켰습니다. 심지어 용병단에는 이전에 남아프리카 공화국에서 잔혹한 인종차별 정책을 시행할 때 투입됐던 특수부대도 있었습니다. 그러나 줄리어스 챤 총리를 포함한 정치 지도자들은 그들의 고용을 강행했습니다.;;;;;;;;;;;x
EVT_8001124_A;용병들을 고용한다.;;;;;;;;;;;x
EVT_8001124_B;필요 없다.;;;;;;;;;;;x
EVT_8001125_NAME;샌들라인 사건;;;;;;;;;;;x
EVT_8001125_DESC;1997년 찬 정부가 부겐빌의 분리주의자 유격대에 대항하기 위해 용병단체인 샌들라인 인터내셔널과 수백만 달러의 계약을 체결했습니다. 이는 엄청난 대중의 항의를 불러일으켰으며, 저임금을 받는 국군들은 열흘 동안 샌들라인 사건을 일으켰습니다. 1997년 3월 25일 5명의 장관들을 사임하게 한 3월 21일부터의 조사 중에 의회는 총리 사임 촉구 동의안을 부결시켰습니다. 하지만 다음 날 사퇴가 결정되자 챤당 소속 존 지노 의원은 하루 만에 총리대행에 올랐습니다. 챤당은 1997년 6월 전국 선거에서 패배했고, 1997년 7월 22일 빌 스케이트가 총리로 취임했습니다.;;;;;;;;;;;x
EVT_8001125_A;;;;;;;;;;;x;
EVT_8001125_B;용병을 계속 사용한다.;;;;;;;;;;;x
EVT_8001126_NAME;버햄 휴전;;;;;;;;;;;x
EVT_8001126_DESC;1997년 말 파푸아뉴기니 총리인 빌 스케이트가 뉴질랜드의 중개를 통해 부겐빌 혁명군과의 휴전에 동의했습니다. 양측은 부겐빌 아라와에서 버햄 휴전협정을 체결했습니다.;;;;;;;;;;;x
EVT_8001126_A;휴전에 동의한다.;;;;;;;;;;;x
EVT_8001126_B;교전을 지속한다.;;;;;;;;;;;x
EVT_8001128_NAME;링컨 협정;;;;;;;;;;;x
EVT_8001128_DESC;1998년 4월 30일 부겐빌 혁명군과 파푸아뉴기니 정부가 휴전을 연장해 영구화하기로 합의함으로써 10년 간의 부겐빌 분쟁을 사실상 종식했습니다.;;;;;;;;;;;x
EVT_8001128_A;협정에 서명한다.;;;;;;;;;;;x
EVT_8001128_B;협정에 서명하지 않는다.;;;;;;;;;;;x
EVT_8001128_NAME;링컨 협정;;;;;;;;;;;x
EVT_8001128_DESC;1998년 4월 30일 부겐빌 혁명군과 파푸아뉴기니 정부가 휴전을 연장해 영구화하기로 합의함으로써 10년 간의 부겐빌 분쟁을 사실상 종식했습니다.;;;;;;;;;;;x
EVT_8001128_A;협정에 서명한다.;;;;;;;;;;;x
EVT_8001128_B;협정에 서명하지 않는다.;;;;;;;;;;;x
EVT_8001131_NAME;부겐빌 독립 주민투표;;;;;;;;;;;x
EVT_8001131_DESC;2001년 체결된 부겐빌 평화협정에 따르면 부겐빌 자치정부 수립(2005년 제정) 이후 10-15년 이내에 부겐빌 독립 문제를 놓고 주민투표를 실시하기로 정했습니다. 조건과 상황이 맞는다면 그 결과는 국회의 최종 결정권한에 따릅니다.;;;;;;;;;;;x
EVT_8001131_A;독립에 투표한다.;;;;;;;;;;;x
EVT_8001131_B;뉴기니의 일부로 남는다.;;;;;;;;;;;x
EVT_8001132_NAME;팡구나 광산;;;;;;;;;;;x
EVT_8001132_DESC;1969년 부겐빌 크론프린스 프레데리크 비에르게에서 광대한 구리원석이 묻혀있다는 사실이 알려지면서 오스트레일리아 회사인 코닌치 리오 틴토의 자회사인 부겐빌 구리회사가가 거대한 구리광산을 설립했습니다. 이 광산은 1972년에 파푸아뉴기니 정부를 20퍼센트의 주주로서 대우하면서 문을 열었습니다. 이 관산은 파푸아뉴기니의 전체 수출입의 45퍼센트 이상을 제공하는 등 경제에서 엄청나게 중요한 역할을 했습니다. 그러나 부겐빌 지도부는 이 관산이 섬의 환경에 파괴적인 영향을 끼쳤다고 주장했습니다. 동시에 이 광산이 인종분리 제도를 설치했다고도 주장했습니다. 결국 논란이 이어지면서 광산은 1989년 5월 15일에 공식적으로 묻을 닫았고, 1990년 3월 24일까지 모든 인력이 완전히 철수했습니다.;;;;;;;;;;;x
EVT_8001132_A;알았다.;;;;;;;;;;;x
EVTDESC1512074;여러 반정부세력이 연합한 투치 민병대는 르완다와 우간다 등 여러 나라들의 지지를 받았습니다. 로랑데지레 카빌라가 이끄는 이 연합은 콩고 해방민주동맹을 따라 모부투 축출이라는 광범위한 목표를 추구했습니다. 결국 1997년 중반에는 자이르 대부분을 손에 넣었습니다. 모부투와 카빌라의 회담이 실패하자 5월 17일 모투부가 모로코로 망명했습니다. 카빌라는 자신을 대통령으로 임명하고 콩고 해방민주동맹을 중심으로 권력을 통합했으며 콩고 민주공화국으로 국명을 환원했습니다.;;;;;;;;;;;x
EVTDESC1512073;로버트 무가베는 1980년 소수 백인의 통치가 끝난 후 열린 선거에서 짐바브웨 아프리카 민족동맹애국전선이 승리하면서 짐바브웨의 총리에 올랐습니다. 이후 그는 1987년부터 2017년까지 짐바브웨의 대통령직을 수행했습니다. 무가베의 권위주의적 체제하에서 국가안보기구는 전국을 지배하면서 광범위한 인권 침해행위를 벌였습니다. 냉전시대 내내 무가베는 짐바브웨의 경제적 어려움을 서방 자본주의 국가들의 탓으로 돌리며 사회주의 혁명적 언사를 유지했습니다. 데스몬드 투투 대주교는 그를 '전형적인 아프리카 독재자의 만화적 인물'이라고 불렀지만, 현대 아프리카 정치 지도자들은 그를 비난하기를 꺼렸습니다. 짐바브웨는 1990년대 이후 여러 차례의 붕괴와 초인플레이션으로 인해 경제 쇠퇴를 겪고 있습니다.;;;;;;;;;;;x
EVTDESC1512072;1991년 8월 10일 라츠라카 정부에 불만을 가진 40만명 이상의 시민들이 라츠라카 정부를 전복하고 새로운 다당제 정치체제를 세우기 위해 대통령궁에서 행진을 벌였습니다. 이 나라는 이미 5월에 시작된 총파업으로 경제난에 직면했으며, 군인들은 진작에 충성심을 잃고 분열했습니다. 대통령 경호실이 시위대를 향해 발포해 수백명을 숨지게 하고 부상을 입힌 것으로 알려지면서 지도부에서 위기가 발생했습니다. 이러한 행사의 결과는 1991년 10월 31일 새로운 헌법을 제정하고 자유롭고 공정한 다당제 선거를 개시함으로써 민주주의 이행 과정을 지원하기로 한 라츠라카 합의입니다.;;;;;;;;;;;x
EVTDESC1512070;1952년 5월 27일 서독, 프랑스, 이탈리아, 베네룩스 등 유럽 6개국이 유럽 방위공동체 설립조약을 체결했으나, 이는 비준받지 못한 조약으로 남았습니다. 이 조약은 범유럽 방위군을 보유한 유럽 방위 공동체를 설립한다는 내용으로 이루어졌습니다. 프랑스 의회에서 비준받지 못하는 등의 이유로 인해 최종적으로는 발효하지 않았으나 대신 서독은 북대서양 조약기구에 입성했습니다. 이 조약은 1950년 당시 프랑스 총리였던 레네 플레벤이 서독의 재무장을 요구하는 미국의 요구에 대응해 제안한 플레븐 계획에서 시작했습니다. 서독의 북대서양 조약기구 가입에 대한 대안으로서 범유럽적 방위구조의 형성은 공산권과의 충돌이 발생했을 경우 독일의 군사적 잠재력을 활용하려던 의도였습니다. 독일의 재무장 위험성을 종식하기 위해 슈만 계획을 고안한 것처럼, 플레븐 계획과 유럽 방위기구 또한 독일이 전쟁을 일으키지 못하도록 하려는 의도에서 비롯했습니다.;;;;;;;;;;;x
XEU_tech_school1;유럽 연합;;;;;;;;;;;x
choose_eu_title;유럽 연합 회원국;;;;;;;;;;;x
choose_eu_desc;유럽 연합은 주로 유럽에 위치한 회원국들끼리의 정치적/경제적 연합입니다. 유럽 연합은 모든 회원국에 적용되는 표준화된 법제도를 통해 내부 단일시장을 개발했습니다. 유럽 연합의 정책은 내부 단일시장 내에서 사람, 상품, 서비스, 자본의 자유로운 이동을 보장하고 정의와 가정 문제에 관한 법률을 제정함으로써 통상, 농업, 어업, 지역 발전에 관한 공통적인 정책을 유지하는 것을 목표로 합니다. 셍겐 협정을 통해 일부 지역에 한해 여권 규제를 폐지하기도 했습니다. 1999년에는 유로화를 사용하는 유럽 연합 회원국들로 구성된 화폐동맹을 세워 2002년부터 전면적으로 시행하고 있습니다. 이 결정은 우리나라가 초국가 유럽 연합에 통합될 수 있도록 합니다.;;;;;;;;;;;x
choose_eec_title;유럽 경제공동체 회원국;;;;;;;;;;;x
choose_eec_desc;유럽 경제공동체는 회원국들 간의 경제 통합을 목표로 한 지역기구입니다. 1957년 로마 조약을 통해 탄생했으며 1993년 유럽 연합이 결성 이후에는 유럽 공동체로 개칭했습니다. 이 결정은 우리나라가 초국가 유럽 연합에 통합되는 현상을 막을 것입니다.;;;;;;;;;;;x
EVTDESC1512069;1947년 3월부터 1948년 12월까지 마다가스카르에서 토착민들이 프랑스의 식민통치에 대한 민족주의 반란을 일으켰습니다. 1945년 말 마다가스카르인 최초의 프랑스 국회 부의장을 시작으로 이어졌던 합법적 경로를 통한 마다가스카르의 독립을 향한 노력이 실패하고 사회주의적 라마디에 정권이 거친 반응을 보이자 일부 호전적 민족주의 비밀결사 지도부들이 선동을 통해 마다가스카르 주민 대부분을 과격하게 만들었습니다. 1947년 3월 29일 저녁 주로 창으로 무장한 마다가스카르 민족주의자들이 섬의 동부에 있는 군사기지와 프랑스인 소유의 농장에 합동 기습을 개시했습니다. 이러한 민족주의적인 명분은 남부를 시작으로 중부 고지와 수도 안타나나리보까지 퍼져나갔는데, 추산에 따르면 이러한 민족주의 투사가 100만명이 넘는다고 합니다.;;;;;;;;;;;x
EVT_5001109_NAME;솔로몬제도 자치;;;;;;;;;;;x
EVT_5001109_DESC;1970년 후반까지만 해도 영국령 보호국은 가까운 미래에 솔로몬제도가 독립하리라고는 예상하지 않았습니다. 그러나 얼마 지나지 않아 일어난 1차 석유파동으로 세계 경제가 큰 타격을 받으면서, 영국 당국은 보호국을 지원하는데 드는 재정적인 비용에 더욱 민감해졌습니다. 한편 보호국 행정가들은 파푸아뉴기니의 독립이 임박했다는 사실에 영향을 받았습니다. 솔로몬의 원주민 독립운동에서의 방해물은 호니아라에서 교육을 받은 한줌의 엘리트를 제외하면 거의 없었습니다. 1976년 1월 영국은 자치권을 부여했으며 1976년 7월 이후 피터 케닐로라 경은 나라를 독립으로 이끌 최고 책임자 지위에 올랐습니다. 1978년 7월 7일 독립을 허가받은 솔로몬은 케릴로나 경을 제1대 총리로 해 독립했습니다.;;;;;;;;;;;x
EVT_5001109_A;자치권을 부여한다.;;;;;;;;;;;x
EVT_5001109_B;현재 상황을 유지한다.;;;;;;;;;;;x
EVT_5001110_NAME;솔로몬제도 독립;;;;;;;;;;;x
EVT_5001110_DESC;1970년 후반까지만 해도 영국령 보호국은 가까운 미래에 솔로몬제도가 독립하리라고는 예상하지 않았습니다. 그러나 얼마 지나지 않아 일어난 1차 석유파동으로 세계 경제가 큰 타격을 받으면서, 영국 당국은 보호국을 지원하는데 드는 재정적인 비용에 더욱 민감해졌습니다. 한편 보호국 행정가들은 파푸아뉴기니의 독립이 임박했다는 사실에 영향을 받았습니다. 솔로몬의 원주민 독립운동에서의 방해물은 호니아라에서 교육을 받은 한줌의 엘리트를 제외하면 거의 없었습니다. 1976년 1월 영국은 자치권을 부여했으며 1976년 7월 이후 피터 케닐로라 경은 나라를 독립으로 이끌 최고 책임자 지위에 올랐습니다. 1978년 7월 7일 독립을 허가받은 솔로몬은 케릴로나 경을 제1대 총리로 해 독립했습니다.;;;;;;;;;;;x
EVT_5001110_A;그들에게 독립을.;;;;;;;;;;;x
EVT_5001110_B;필요하다면 힘으로라도 식민지를 유지하라.;;;;;;;;;;;x
EVT_5001111_NAME;솔로몬제도의 민족 긴장;;;;;;;;;;;x
EVT_5001111_DESC;1998년 말 과달카날섬의 무장단체들이 말라이타인 정착민들을 향한 위협적이고 폭력적인 군사작전을 시작했습니다. 이후 수천명의 말라타이인이 말라이타의 수도인 호니아라로 도망쳤습니다. 1999년에는 말라이타인들이 대응책으로서 말라이타 독수리부대를 창설했습니다. 초기의 시민 소요는 주로 이사타부 자유운동(과달카날 혁명군이라고도 부름)과 말라이타 독수리부대(마라우 독수리부대라고도 부름) 사이의 전투였습니다.;;;;;;;;;;;x
EVT_5001111_A;이 긴장감을 완화해보자.;;;;;;;;;;;x
EVT_5001111_B;한쪽의 편을 들어보자.;;;;;;;;;;;x
EVT_5001112_NAME;솔로몬제도의 민족 긴장;;;;;;;;;;;x
EVT_5001112_DESC;갈등 초기에 솔로몬 정부는 영연방 사무총장에게 도움을 호소했습니다. 그 결과 1999년 6월 28일 당사자들은 호니아라 평화협정에 합의했으나, 근본적인 문제는 해결하지 못햇습니다. 그 협정은 곧 결렬되었고 2000년 6월에 다시 싸움이 일어났습니다. 고향 섬과 호니아라에서 몇몇 병기를 인계받은 말레이타인들도 이를 도왔습니다. 2000년 6월 5일에는 말레이타 독수리부대가 무력으로 의회를 점령하는 사태까지 발생했습니다. 그들은 대변인 앤드류 노리를 통해 당시 총리 바르톨로뮤 울루파알루의 내각이 말레이타인의 생명 및 재산 손실에 대한 보상을 확보하는데 실패했다고 주장했습니다. 울루파알루는 물러날 수밖에 없었습니다.;;;;;;;;;;;x
EVT_5001112_A;총리가 퇴진할 것이다.;;;;;;;;;;;x
EVT_5001112_B;총리의 퇴진을 거부한다.;;;;;;;;;;;x
EVT_5001113_NAME;타운즈빌 및 마라우 평화협정;;;;;;;;;;;x
EVT_5001113_DESC;2000년 10월 말레이타 독수리부대, 이사타부 자유운동, 솔로몬 정부가 평화협정에 서명했습니다. 이는 2001년 2월 마라우 독수리부대, 이사타부 자유운동, 과달카날 정부, 솔로몬 정부가 서명한 마라우 평화협정정을 밀접하게 따랐습니다. 하지만 구엘레 전투의 핵심 지휘관 해롤드 케케가 협정에 서명하지 않으면서 구알레 단체와의 분열이 빚어졌습니다. 이후 협약 당사자인 구알레는 앤드류 테가 주도하는 말리탄 경찰과 손잡고 '공동작전군'을 구성했습니다. 그 후 2년 동안 합동작전에도 케케 및 공동작전군을 잡지 못하면서 분쟁은 과달카날 날씨해안으로 옮겨갔습니다.;;;;;;;;;;;x
EVT_5001113_A;협정에 서명한다.;;;;;;;;;;;x
EVT_5001113_B;협정에 서명하지 않는다.;;;;;;;;;;;x
EVT_5001114_NAME;국제 원조 요청?;;;;;;;;;;;x
EVT_5001114_DESC;2003년 7월 솔로몬제도의 총독이 섬의 상황 악화에 대응해 국제적인 도움을 공식 요청했고, 이는 의회에서 만장일치로 가결했습니다. 엄밀히 따지면 총독의 병력 요청만이 필요했습니다. 하지만 정부는 국제사회에 더 큰 힘을 제공하고 일부 법적 모호함을 해결할 법안을 가결시켰습니다. 같은 달 오스트레일리아와 태평양군도 경찰 및 군대는 지역원조단으로서 솔로몬에 도착했습니다. 오스트레일리아와 뉴질랜드가 이끄는 2천 2백명의 경찰과 병력, 약 20개 태평양 국가의 대표들이 다음 달에 열릴 헬프엠 프렌 작전을 위해 도착하기 시작했습니다.;;;;;;;;;;;x
EVT_5001114_A;국제 원조를 요청한다.;;;;;;;;;;;x
EVT_5001114_B;이 위기는 스스로도 해결할 수 있다.;;;;;;;;;;;x
EVT_5001115_NAME;솔로몬제도 지역원조단;;;;;;;;;;;x
EVT_5001115_DESC;2003년 7월 솔로몬제도의 총독이 섬의 상황 악화에 대응해 국제적인 도움을 공식 요청했고, 이는 의회에서 만장일치로 가결했습니다. 엄밀히 따지면 총독의 병력 요청만이 필요했습니다. 하지만 정부는 국제사회에 더 큰 힘을 제공하고 일부 법적 모호함을 해결할 법안을 가결시켰습니다. 같은 달 오스트레일리아와 태평양군도 경찰 및 군대는 지역원조단으로서 솔로몬에 도착했습니다. 오스트레일리아와 뉴질랜드가 이끄는 2천 2백명의 경찰과 병력, 약 20개 태평양 국가의 대표들이 다음 달에 열릴 헬프엠 프렌 작전을 위해 도착하기 시작했습니다.;;;;;;;;;;;x
EVT_5001115_A;요청을 수용하고 개입한다.;;;;;;;;;;;x
EVT_5001115_B;이 위기는 그들 스스로도 해결할 수 있다.;;;;;;;;;;;x
EVTDESC1512067;1955년 이란, 이라크, 파키스탄, 터키, 영국이 중앙조약기구를 결성했습니다. 중앙조약기구는 북대서양 조약기구처럼 국가간 협력과 방위는 물론 상호개입을 위해 노력했습니다. 중앙조약기구의 목표는 소련의 남서쪽 국경을 따라 늘어선 강력한 국가들을 이용해 소련을 저지하는 것이였습니다. 중앙조약기구는 북대서양 조약기구와는 달리 통일된 군사지휘구조를 갖지 않았는데, 미국은 이란에 통신및 전자 정보시설을 보유하고 파키스탄 기지에서 소련 상공에 U-2 첩보 항공편을 운용했음음에도 미국이나 영국 모두 회원국들에 많은 기지를 세우지는 않았습니다. 영국은 조약이 발효하는 동안 파키스탄과 이라크의 시설에 다양하게 접근할 수 있었습니다.;;;;;;;;;;;x
promote_terrorists_title;인접국에 대한 국가 후원 테러 계획 착수;;;;;;;;;;;x
promote_terrorists_desc;국가 후원 테러는 테러행위를 저지르는 폭력적인 반국가 세력에 대한 정부의 지원입니다. 단어의 경멸적인 특성으로 인해 보통 정치적인 논쟁과 테러에 대한 서로 다른 정의에 좌우됩니다. 이 결정은 인접한 비강대국에서 전통주의 정당의 지지도를 높일 것입니다. 이를 통해 $COUNTRY$이(가) 전세계에 근본주의를 전파하기가 한층 쉬워질 것입니다.;;;;;;;;;;;x
stop_promote_terrorists_title;인접국 테러단체 지원 철회;;;;;;;;;;;x
stop_promote_terrorists_desc;국가 후원 테러는 테러행위를 저지르는 폭력적인 반국가 세력에 대한 정부의 지원입니다. 단어의 경멸적인 특성으로 인해 보통 정치적인 논쟁과 테러에 대한 서로 다른 정의에 좌우됩니다. 이 결정은 인접한 비강대국에서 전통주의 이념을 육성하는 행위를 종식할 것입니다.;;;;;;;;;;;x
promoting_terrorists;인접국 테러단체 지원 중;;;;;;;;;;;x
terror_groups_in;국내 국가 후원 테러;;;;;;;;;;;x
EVT_5001100_NAME;키리바티 독립;;;;;;;;;;;x
EVT_5001101_NAME;투발루 독립;;;;;;;;;;;x
EVT_5001102_NAME;엘리스제도 문제;;;;;;;;;;;x
EVT_5001100_DESC;1979년 7월 12일 길버트제도가 키리바티 공화국으로 독립했습니다. 미국은 대부분의 라인제도를 포기하고 1983년에 키리바시의 독립을 공인했습니다. 키리바티는 피닉스제도 부속 도서 중에서 캔튼섬, 엔더버리섬, 비르니섬, 맥켄섬, 라와키섬, 만라섬, 오로나섬, 니쿠마로로섬, 테리나섬, 타부아란섬, 키리티마티섬, 말덴섬, 스타벅섬, 캐롤라인섬, 보스토크섬, 플린섬을 획득했습니다.;;;;;;;;;;;x
EVT_5001101_DESC;1974년 헌법의 개정을 통해 길버트제도와 엘리스제도 식민지가 장관 정부를 도입했습니다. 같은 해 총선을 실시했으며 12월에는 두 제도가 스스로의 행정권을 각각 가져야 하는지를 결정하는 국민투표가 열렸습니다. 국민투표의 결과로 둘은 각각의 정치체로 나뉘었습니다. 1975년 10월 1일 발효한 투발루 질서법은 투발루를 자치정부와 별도인 영국령 속국으로 인정했고, 1976년 1월 1일에는 길버트제도와 엘리스제도 식민지의 공무원과는 별도의 정부가 탄생했습니다.;;;;;;;;;;;x
EVT_5001102_DESC;1967년 경부터 타라와섬에 내부자치령들이 세워지기 시작했습니다. 1975년에는 엘리스제도가 나머지 식민지에서 떨어져나가 내부자치권을 허가받았습니다. 1978년 엘리스제도는 투발루로 독립했습니다.;;;;;;;;;;;x
EVT_5001108_NAME;사모아 독립;;;;;;;;;;;x
EVT_5001108_DESC;사모아 독립운동은 20세기 초에 독일의 식민통치에 저항해 일어난 마우 운동에서 기원합니다. 비록 이 운동은 독일인들에게 빠르게 진압당했으나, 제1차 세계대전이 발발한 1914년 뉴질랜드가 이 섬을 점령하자 1920년대 후반에는 사모아 전역에 걸쳐 광범위한 지지를 얻은 운동으로서 다시 불붙었습니다. 사모아 독립운동의 거듭된 노력 끝에 1961년 11월 24일 뉴질랜드는 서사모아법을 통해 사모아의 독립을 허가했으며, 1962년 1월 1일을 기점으로 신탁통치를 종료했습니다. 사모아는 뉴질랜드와도 우호조약을 맺었습니다. 태평양에서 처음으로 독립한 작은 섬나라 사모아는 1970년 8월 28일 영연방에 가입했습니다. 실제 독립은 1월 초에 했으나 사모아는 매년 6월 1일을 독립기념일로 기념합니다.;;;;;;;;;;;x
EVT_5001103_NAME;나우루 독립;;;;;;;;;;;x
EVT_5001103_DESC;제1차 세계대전이 발발한 1914년 오스트레일리아군이 나우루를 점령했고 이루 영국이 1920년까지 나우루를 통치했습니다. 1923년 국제연맹은 호주에게 나우루에 대한 위임통치권을 주었으며 영국과 뉴질랜드를 공통 위임통치국으로 지정했습니다. 나우루는 1966년 1월에 자치체로 승격했습니다. 1968년 1월 31일, 나우루는 세계에서 가장 작은 독립 공화국을 수립했습니다.;;;;;;;;;;;x
EVT_5001104_NAME;나우루 인산염 산업의 종말;;;;;;;;;;;x
EVT_5001104_DESC;나우루는 표면 근처에 풍부한 퇴적물이 있는 인산염으로 이루어진 바위섬으로, 덕분에 쉽게 채굴작업을 할 수 있었습니다. 그러나 2011년 기준으로 일부 남은 인산염은 이제 채굴하더라도 경제적으로 적합하지 않습니다. 나우루는 1960년대 후반부터 1970년대 초까지 전세계 주권국 중에서 최고의 1인당 국민소득을 자랑했습니다. 그러나 2000년대 초에 이르자 인산염 매장량이 소진되고 섬 환경이 광산으로 큰 피해를 입으면서 섬의 부를 관리하기 위해 세워졌던 위탁사업체의 가치는 폭락했습니다.;;;;;;;;;;;x
EVT_5001105_NAME;통가 독립;;;;;;;;;;;x
EVT_5001105_DESC;유럽의 정착민들과 경쟁 부족 족장들이 제2대 군주를 축출하려 하자 통가는 1900년 5월 18일 우호조약에 따라 영국의 보호국으로 들어갔습니다. 우호조약과 보호국 지위 협정은 1970년 제3대 군주 살로테 투포 3세가 죽기 전에 수립된 협정에 따라 끝났습니다. 통가는 1970년에 영연방, 1999년에 국제연합에 가입했습니다. 통가는 식민제국에게 노출된 이후 토착민의 지배권을 잃은 적이 없는데, 이 사실은 통가를 태평양에서 독특하게 만들고 군주제에 대한 자신감을 높이는 사실입니다. 통가의 영국 고등판무관은 2006년 3월에 문을 닫았습니다.;;;;;;;;;;;x
EVT_5001105_A;그들에게 독립을.;;;;;;;;;;;x
EVT_5001105_B;통가를 보호국으로서 유지하라.;;;;;;;;;;;x
EVT_5001106_NAME;누쿠알로파 폭동;;;;;;;;;;;x
EVT_5001106_DESC;2006년 11월 16일 통가 수도 누쿠알로파에서 폭동이 발발했습니다. 통가 입법회는 올해 휴회할 예정이었으며, 약속에도 불구하고 정부의 민주주의 발전을 위한 조치는 거의 취하지 않았습니다. 민주주의 옹호론자들이 뒤섞인 군중들이 항의의 표시로서 거리로 나왔습니다. 이번 폭동에서는 강도, 약탈, 차량 절도, 방화, 각종 재산피해가 잇따랐습니다. 2006년 11월 17일에 선포한 비상사태는 이후로도 여러 차례 연장되었습니다. 2010년 선거에 이어 새 총리가 취임하면서 결국 2011년 1월 막을 내렸습니다. 이 폭동으로 인해 2008년 투포 5세는 헌법 개정에 앞서 2010년에 선거를 실시하겠다고 발표했습니다.;;;;;;;;;;;x
EVT_5001106_A;정부 민주화의 과정을 시작한다.;;;;;;;;;;;x
EVT_5001106_B;현재 상황을 유지하라.;;;;;;;;;;;x
EVT_5001107_NAME;통가 민주화;;;;;;;;;;;x
EVT_5001107_DESC;2008년 8월 1일 조지 투푸 5세가 2006년 누쿠알로파 폭동에 대응해 2010년 선거를 발표하고 개헌 계획을 선행하겠다고 밝혔습니다. 사상 처음으로 보편적 참정권에 따라 의회 의석의 과반수를 선출했습니다(나머지 9석은 귀족의 몫). 이것은 통가가 165년간의 전제군주제에서 벗어나 대의민주주의로 크게 발전했음을 의미했습니다.;;;;;;;;;;;x
EVT_5001107_A;통가가 완전한 민주주의 국가가 되도록 해야 한다.;;;;;;;;;;;x
EVT_5001107_B;개혁을 철회하라.;;;;;;;;;;;x
black_market_buy_timer;최근 해외 무기 구입;;;;;;;;;;;x
black_market_buy_timer_desc;국제 무기상들과 다시 거래하려면 시간이 필요합니다.;;;;;;;;;;;x
black_market_buy_title;국제 무기상에게 무기 구매;;;;;;;;;;;x
black_market_buy_desc;많은 선진국들은 자국 군사력으로의 보급을 위해 국내에 무기산업을 보유하고 있습니다. 일부 국가들에서는 자기 방어, 사냥 또는 스포츠 목적으로 사용할 수 있도록 시민들이 합법적 또는 불법적으로 총기 거래를 합니다. 소화기 불법 거래는 정치적 불안의 영향을 받는 많은 국가 및 지역에서 일어납니다. 특정 국가의 군대 보급계약은 정부가 상당한 정치적 중요성을 지닌 무기 계약을 체결함으로써 이루어집니다. 정치와 무기 거래의 연결고리는 드와이트 D. 미국 대통령의 당선을 가져왔습니다. 아이젠하워는 군대, 상업, 정치가 밀접하게 연계되는 군산복합체를 유럽의 다자간 방위분담과 유사하게 묘사했습니다. 여러 기업들은 공개적 또는 비공개적으로 수십억달러의 가치가 있는 이러한 계약들을 입찰합니다.;;;;;;;;;;;x
black_market_sell_title;국제 무기상에게 무기 판매;;;;;;;;;;;x
black_market_sell_desc;많은 선진국들은 자국 군사력으로의 보급을 위해 국내에 무기산업을 보유하고 있습니다. 일부 국가들에서는 자기 방어, 사냥 또는 스포츠 목적으로 사용할 수 있도록 시민들이 합법적 또는 불법적으로 총기 거래를 합니다. 소화기 불법 거래는 정치적 불안의 영향을 받는 많은 국가 및 지역에서 일어납니다. 특정 국가의 군대 보급계약은 정부가 상당한 정치적 중요성을 지닌 무기 계약을 체결함으로써 이루어집니다. 정치와 무기 거래의 연결고리는 드와이트 D. 미국 대통령의 당선을 가져왔습니다. 아이젠하워는 군대, 상업, 정치가 밀접하게 연계되는 군산복합체를 유럽의 다자간 방위분담과 유사하게 묘사했습니다. 여러 기업들은 공개적 또는 비공개적으로 수십억달러의 가치가 있는 이러한 계약들을 입찰합니다.;;;;;;;;;;;x
EVTDESC1512060;노동조합은 무역의 건전성 보호, 안전기준 개선, 임금 향상, 복리후생(휴가, 의료, 퇴직 등) 및 근로조건 개선 등을 목표로 교섭력 증대를 위한 단결한 노동자들의 조직입니다. 노동조합은 지도부가 조합원을 대신해 고용주와 노동 계약(집단 교섭)을 협상합니다. 이러한 협회 및 조합의 가장 일반적인 목적은 "고용 조건의 유지 및 개선"입니다. 이러한 고용 조건은 임금, 노동법규, 불만사항 절차, 고용, 해고 및 승진에 관한 규칙, 복리 후생, 직장 안전 및 정책의 협상 등을 말합니다.;;;;;;;;;;;x
