party_liberal_0_R00;자유민주당;Liberal Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_R00;기독민주당;Christian Democratic Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_R00;국민민주당;National Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_R00;사회주의 파벌;Socialist Faction;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_R00;민주농민당;Democratic Farmers' Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NAU;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NAU;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NAU;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NAU;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NAU;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NAU;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NAU;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NAX;전인도 안나 드라비다 진보당;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NAX;인도 공산당;Communist Party of India;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NAX;인도 인민당;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NAX;비쥬야나타달;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NAX;인도 국민회의;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NAX;시브 세나;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NAX;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NCA;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NCA;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NCA;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NCA;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NCA;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NCA;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NCA;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NCY;공동민주당;Communal Democracy Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NCY;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NCY;민주당;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NCY;민족통일당;National Unity Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NCY;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NCY;공화튀르크당;Republican Turkish Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NCY;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NDB;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NDB;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NDB;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NDB;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NDB;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NDB;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NDB;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NEP;네팔 공산당;Communist Party of Nepal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NEP;네팔 진보회의;Nepali Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NEP;네팔 회의;Nepali Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NEP;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NEP;네팔 민족민주당;Rastriya Prajatantra Party Nepal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NEP;민족민주당;Rastriya Prajatantra Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NEP;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_NEP;네팔 통합공산당;Unified Communist Party of Nepal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NET;네덜란드 공산당;Communist Party Netherlands;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_NET;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_social_0_NET;'정치적 노숙자'들의 활동;'Politically Homeless' Activists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_social_1_NET;평화사회당;Pacifist Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_social_2_NET;녹색좌파당;Green Left;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NET;사회민주노동당;Social Democratic Workers' Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_NET;노동당;Labour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NET;자유롭게 사고하는 민주연맹;Free-thinking Democratic League;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_NET;민주 66;Democrats 66;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NET;자유국가당;Liberal State Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_NET;자유당;Freedom Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_2_NET;인민당;People's Party for Freedom and Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_big_tent_0_NET;천주인민당;Catholic People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_big_tent_1_NET;기독민주회;Christian Democratic Appeal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NET;반혁명당;Anti-Revolutionary Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_NET;정치개혁연합;Reformatory Political Federation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_2_NET;기독연합;Christian Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NET;농민당;Farmers' Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_NET;중도민주당;Centre Democrats;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_2_NET;자유 네덜란드;Livable Netherlands;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_3_NET;자유당;Party for Freedom;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_0_NET;천주민족당;Catholic National Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_1_NET;네덜란드 인민연합;Dutch Peoples-Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_2_NET;중도당;Centre Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_3_NET;중도당'86;Centre Party '86;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_4_NET;네덜란드 블록;Dutch Block;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_5_NET;핌 포춘 목록;Pim Fortuyn List;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_6_NET;네덜란드의 자랑;Proud of the Netherlands;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_7_NET;민주모임;Forum for Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NET;기독역사연합;Christian Historical Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_NET;개혁정치당;Reformed Political Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NFL;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NFL;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NFL;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NFL;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NFL;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NFL;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NFL;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NGE;민주동맹;Alliance for Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NGE;사회민주당;Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NGE;통합나이지리아회의;United Nigeria Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NGE;니이지리아 공산당;Communist Party of Nigeria;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NGE;인민민주당;People's Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NGE;전진보주의자회의;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NGE;민족공화회의;National Republican Convention;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NGW;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NGW;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NGW;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NGW;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NGW;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NGW;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NGW;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NGX;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NGX;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NGX;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NGX;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NGX;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NGX;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NGX;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NIC;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NIC;입헌자유당;Constitutionalist Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NIC;산디니스타 민족해방진보전선;FSLN progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NIC;산디니스타 민족해방전선;FSLN;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NIC;독립자유당;Independent Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NIC;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NIC;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NIG;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NIG;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NIG;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NIG;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NIG;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NIG;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NIG;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NIR;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NIR;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NIR;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NIR;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NIR;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NIR;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NIR;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NIU;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NIU;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NIU;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NIU;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NIU;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NIU;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NIU;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NKH;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NKH;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NKH;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NKH;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NKH;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NKH;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NKH;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NKO;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NKO;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NKO;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NKO;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NKO;사회민주당;Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NKO;천도교청우당;Chondoist Chongu Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NKO;노동당;Workers' Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NMI;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NMI;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NMI;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NMI;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NMI;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NMI;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NMI;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NOR;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NOR;녹색당;Green;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NOR;노동당;Labour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NOR;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NOR;진보당;Progress Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NOR;사회좌파당;Socialist Left Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NOR;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NOS;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NOS;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NOS;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NOS;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NOS;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NOS;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NOS;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NRI;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NRI;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NRI;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NRI;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NRI;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NRI;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NRI;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NRO;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NRO;자유돈바스당;Free Donbass;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NRO;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NRO;도네츠크 공화당;Donetsk Republic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NRO;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NRO;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NRO;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NZL;뉴질랜드 행동당;ACT New Zealand;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NZL;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NZL;뉴질랜드 아오테아로아 녹색당;Green Party of Aotearoa New Zealand;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NZL;뉴질랜드 제일당;New Zealand First;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NZL;뉴질랜드 노동당;New Zealand Labour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NZL;뉴질랜드 국민당;New Zealand National Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NZL;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_OMA;도파르 해방전선;Dhofar Liberation Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_OMA;오만 해방인민전선;PFLOAG;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_2_OMA;오만 해방대중전선;Popular Front for the Liberation of Oman;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_3_OMA;오만 인민민주전선;People's Democratic Front of Oman;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_OMA;알사우드;Al-Said;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_OMA;자유당;Liberals;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_OMA;오만 국민당;Omani Nationalists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_OMA;진보당;Progressives;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_OMA;아랍민족주의당;Arab Nationalists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_OMA;이바디 이슬람당;Ibadi Islamists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ORM;오로모 인민회의;Oromo People's Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ORM;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ORM;인민민주기구;Peoples' Democratic Organization;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_PAK;파키스탄 공산당;Communist Party of Pakistan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_PAK;아와미 국민당;Awami National Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_PAK;파키스탄 무슬림연맹;Pakistan Muslim League;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_PAK;이슬람회의;Jamaat-e-Islami;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_PAK;파키스탄 인민당;Pakistan People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_PAK;파키스탄 정의운동;Pakistan Tehreek-e-Insaf;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_PAK;자미아티 이슬라미;Jamiat-e-Ulema-e-Islam;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_PAL;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_PAL;팔레스타인 민족해방운동;Fatha;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_PAL;이슬람 저항자유운동;Hamas liberal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_PAL;이슬람 저항운동;Hamas;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_PAL;이슬람 저항운동;Hamas;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_PAL;팔레스타인 해방대중전선;PFLP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_PAL;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_PAP;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_PAP;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_PAP;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_PAP;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_PAP;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_PAP;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_PAP;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_PAU;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_PAU;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_PAU;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_PAU;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_PAU;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_PAU;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_PAU;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_PER;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_PER;개혁주의자 민주연합;Democratic Coalition of Reformists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_PER;이슬람혁명 안정전선;Front of Islamic Revolution Stability;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_PER;노동진보연합;Labour Coalition progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_PER;노동연합;Labour Coalition;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_PER;일신정의당;Monotheism and Justice Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_PER;통일보수전선;United Front of Conservatives;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_PEU;민족개혁당;National Renewal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_PEU;민족단결동맹;National Solidarity Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_PEU;페루 국민당;Peruvian Nationalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_PEU;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_PEU;최고페루동맹;Possible Peru Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_PEU;빛나는 길;Sendero Luminoso;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_PEU;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_PHI;바굼바얀 진보당;Bagumbayan progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_PHI;바굼바얀당;Bagumbayan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_PHI;필리핀인들이여 일어나라;Bangon Pilipinas Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
