CODE;ENGLISH;;;;;;;;;;;x
Opportunity to Steal Research;연구 탈취 기회;;;;;;;;;;;;;
Our spies have gained the opportunity to steal research from another nation. Should we allow them to steal the research?;국내 첩보요원들이 타국의 연구자료를 훔칠 기회를 얻었습니다. 연구를 훔치도록 놔둬야 할까요?;;;;;;;;;;;x
Yes;그래.;;;;;;;;;;;x
No;아니.;;;;;;;;;;;x
Opportunity to Arrest the Opposition;야당 체포 기회;;;;;;;;;;;x
Our spies have gained the opportunity to arrest major opposition leaders. Should we give them the go ahead?;국내 첩보요원들이 주요 야당 지도부 체포할 기회를 얻었습니다. 체포하도록 놔둬야 할까요?;;;;;;;;;;;x
Opportunity to Gain Diplomatic Influence;영향력 강화 기회;;;;;;;;;;;x
Our spies have gained the opportunity to undermine sphere of another nation. Should we give them the go ahead?;국내 첩보요원들이 타국의 영향권을 약화할 기회를 얻었습니다. 약화하도록 놔둬야 할까요?;;;;;;;;;;;x
Exchange Intelligence with Ally?;동맹과의 정보 교환?;;;;;;;;;;;x
We have some secrets that we can exchange with a foreign government in exchange for better relations. Should we proceed?;관계 개선을 대가로 여러 비밀들을 외국 정부와 교환할 수 있습니다. 진행할까요?;;;;;;;;;;;x
Secrets are meant to be shared;비밀은 공유해야 의미가 있는 법이다.;;;;;;;;;;;x
Assassinate Foreign Politician?;외국 정치인 암살?;;;;;;;;;;;x
An opportunity has arisen which allows us to assassinate a prominent politician in a state unfriendly with us.;비우호적인 국가의 저명한 정치인을 암살할 기회가 찾아왔습니다.;;;;;;;;;;;x
Kill him (Risk of war);그를 죽인다(전쟁 발발 가능).;;;;;;;;;;;x
No, thanks;사양한다.;;;;;;;;;;;x
Prominent Politician Assassinated;주요 정치인 피살;;;;;;;;;;;x
Take revenge on $FROMCOUNTRY$!;$FROMCOUNTRY$에게 복수하겠다!;;;;;;;;;;;x
Chicken out;도망가!;;;;;;;;;;;x
A Quid Pro Quo?;보상?;;;;;;;;;;;x
No foreign interference in $COUNTRY_ADJ$ elections!;$COUNTRY$ 선거에 외국의 개입은 없다!;;;;;;;;;;;x
Assassinate Exiled Dissident?;망명 중인 반체제 인사 암살?;;;;;;;;;;;x
Everyone does it so why shouldn't we?;다들 그러는데 왜 우리만 안 되지?;;;;;;;;;;;x
Kill him (Risk of 5 infamy);죽인다(악명 : + 5);;;;;;;;;;;x
Exiled $FROMCOUNTRY_ADJ$ Dissident Assassinated;망명 중인 $FROMCOUNTRY_ADJ$ 정치인 피살;;;;;;;;;;;x
This is an infringement of $COUNTRY_ADJ$ sovereignty!;$COUNTRY$에 대한 주권 침해 행위다!;;;;;;;;;;;x
Say nothing, diplomatically;아무 말도 하지 않는다. 외교적으로는.;;;;;;;;;;;x
Federation with Malaysia?;말레이시아 연방?;;;;;;;;;;;x
Now that Sarawak is an independent country, should we join Malaysia who shares a similar culture to us?;사라왁이 이제 독립국이니 비슷한 문화를 공유하는 말레이시아에 합류해야 할까요?;;;;;;;;;;;x
Sign the Act of Union;연합법에 서명한다.;;;;;;;;;;;x
Retain our independence don't sign the Act;연합법에 서명하는 대신 독립을 유지한다.;;;;;;;;;;;x
Federation with Malaysia?;말레이시아 연방?;;;;;;;;;;;x
Now that Sabah is an independent country, should we join Malaysia who shares a similar culture to us?;사바가 이제 독립국이니 비슷한 문화를 공유하는 말레이시아에 합류해야 할까요?;;;;;;;;;;;x
Independence of Grenada;그레나다 독립;;;;;;;;;;;x
Let them go their own ways;스스로의 길을 가도록 놔둔다.;;;;;;;;;;;x
End of the State Union;국가연합 해체;;;;;;;;;;;x
Calls for Democratic Socialism;민주사회주의 요구;;;;;;;;;;;x
Relinquish the Communist Party's monopoly on power;공산당의 권력 독점을 포기한다.;;;;;;;;;;;x
Refuse further reforms;추가적인 개혁은 거부한다.;;;;;;;;;;;x
Zamboanga City Crisis;잠보앙가 위기;;;;;;;;;;;x
Crush the insurgency!;반란을 진압하라!;;;;;;;;;;;x
Grant independence to the Moro people;모로인들의 독립을 수용한다.;;;;;;;;;;;x;
Dissolution of the Netherlands Antilles;네덜란드령 앤틸리스 해체;;;;;;;;;;;x
Dissolve the Netherlands Antilles!;네덜란드령 앤틸리스를 해체한다.;;;;;;;;;;;x
Keep the union;연합을 유지한다.;;;;;;;;;;;x
Belgian Monarchy Referendum;벨기에 군주정에 관한 국민투표;;;;;;;;;;;x
Keep the monarchy!;군주정을 유지한다!;;;;;;;;;;;x
The European Economic Community;유럽 경제공동체;;;;;;;;;;;x
Join the EEC fully!;유럽 경제공동체에 완전히 합류한다!;;;;;;;;;;;x
Delay integration;통합을 미룬다.;;;;;;;;;;;x
Iran's Claim Over Bahrain;바레인에 대한 이란의 영유권 주장;;;;;;;;;;;x
Give up the claims!;영유권 주장을 포기한다!;;;;;;;;;;;x
We cannot abandon our 14th province;열네번째 주를 포기할 수는 없다.;;;;;;;;;;;x
Dissolution of the USSR;소련 해체;;;;;;;;;;;x
Declare $COUNTRY_ADJ$ sovereignty!;$COUNTRY$의 주권을 선언한다!;;;;;;;;;;;x
Remain in the Russian sphere;러시아의 영향권 아래 남는다.;;;;;;;;;;;x
Constitutional Conference of $YEAR$;$YEAR$년 헌법회의;;;;;;;;;;;x
Maintain the status quo;현재 상황을 유지한다.;;;;;;;;;;;x
$COUNTRY_ADJ$-Soviet Treaty of Friendship;$COUNTRY$-소련 친선조약;;;;;;;;;;;x
We will go the third way;제3의 길을 가겠다.;;;;;;;;;;;x
Self-Rule in British Guiana;영국령 기아나 자치;;;;;;;;;;;x
Release British Guiana as a dominion;자치령으로서 해방한다.;;;;;;;;;;;x
Deny Self-Government;자치를 거부한다.;;;;;;;;;;;x
Ashkelon Natural Gas Field;아슈켈론 천연가스정;;;;;;;;;;;x
Begin extraction straightaway!;즉시 추출을 시작하라!;;;;;;;;;;;x
The Plaza Accord;플라자 합의;;;;;;;;;;;x
Propose it to Germany and Japan;독일과 일본에게 합의를 제안한다.;;;;;;;;;;;x
Let the USD continue to devaluate;미국 달러를 계속 절하하자.;;;;;;;;;;;x
Appreciate the Yen;엔의 가치를 절상한다.;;;;;;;;;;;x
Continue to depreciate the Yen against the Dollar;달러 대비 엔의 가치를 계속 절하한다.;;;;;;;;;;;x
Appreciate the Deutschemark;도이치마르크의 가치를 절상한다.;;;;;;;;;;;x
Continue to depreciate the Deutschemark against the Dollar;달러 대비 도이치마르크의 가치를 계속 절하한다.;;;;;;;;;;;x
Return of the Kuwaiti Monarchy;쿠웨이트 군주 복귀;;;;;;;;;;;x
Let the King return!;군주가 돌아오도록 하자!;;;;;;;;;;;x
Remain a republic instead;대신 공화국을 유지한다.;;;;;;;;;;;x
$YEAR$ Burundian coup d'etat;$YEAR$년 부룬디 군사정변;;;;;;;;;;;x
Expel the King!;왕을 내쫓는다!;;;;;;;;;;;x
Remain a monarchy;군주제를 유지한다.;;;;;;;;;;;x
Associated State;제휴국가;;;;;;;;;;;x
French Population Boom;프랑스의 폭발적 인구성장;;;;;;;;;;;x
Italian Population Boom;이탈리아의 폭발적 인구성장;;;;;;;;;;;x
The Welfare State;복지국가;;;;;;;;;;;x
No need;필요 없다.;;;;;;;;;;;x
Return of the Amami Islands to Japan;아마미 반환;;;;;;;;;;;x
Give Japan a Christmas present;성탄절 선물로 준다.;;;;;;;;;;;x
Keep it for strategic reasons;전략적 이유가 있으니 반환하지 않는다.;;;;;;;;;;;x
Chinese Reunification;중국 재통일;;;;;;;;;;;x
Unify with the mainland!;본토와 하나되자!;;;;;;;;;;;x
Embrace Taiwanese independence!;대만의 독립을 수용한다!;;;;;;;;;;;x
The Chinese Civil War;국공 내전;;;;;;;;;;;x
The Generalissimo will prevail!;총통이 이길 것이다!;;;;;;;;;;;x
End of the $COUNTRY_ADJ$ Tribute System;$COUNTRY$ 조공체계 소멸;;;;;;;;;;;x
Our vassal tribute system has ended as we no longer have any puppets under our nation.;우리나라에 복속된 괴뢰국이 사라지면서 조공체계가 종말을 맞았습니다.;;;;;;;;;;;x
That's it;그게 다다.;;;;;;;;;;;x
Charlie Hebdo Shooting;샤를리 엡도 총기난사;;;;;;;;;;;x
We pray for the victims;희생자를 위해 기도한다.;;;;;;;;;;;x
Seek vengence!;앙갚음하자!;;;;;;;;;;;x
Do all we can to contain the fallout모든 수를 동원해서 낙진이 퍼지지 못하게 막아야 한다.;;;;;;;;;;;x
Cover up the incident;사건을 은폐한다.;;;;;;;;;;;x
Wang Lijun incident;왕리쥔 사건;;;;;;;;;;;x
Arrest Bo Xilai and his cadres;보 실라이와 그의 간부단을 체포한다.;;;;;;;;;;;x
Overlook Bo Xilai's crimes and elevate him to the Politburo;보 실라이의 범죄를 못 본체하고 중앙위원회로 승격한다.;;;;;;;;;;;x
New Soviet Identity;새로운 소련의 정체성;;;;;;;;;;;x
The Union of Sovereign States;주권국가연합;;;;;;;;;;;x
Join as an autonomous dependency;자치적 속령으로 합류한다.;;;;;;;;;;;x
Treaty of Osimo;오시모 조약;;;;;;;;;;;x
Insist on our claim over the whole of Trieste;트리에스테 전역에 대한 영유권을 주장한다.;;;;;;;;;;;x
The Fall of $CAPITAL$;$CAPITAL$;;;;;;;;;;;x
Despite the valiant efforts of our army, our capital, $CAPITAL$, has fallen to enemy forces. As a result of this, our people are starting to question if the war should go on.;아군의 용맹한 노력에도 중과부적이었습니다. 적군이 수도인 $CAPITAL$을(를) 함락했습니다. 이에 따라 국민들은 전쟁을 계속해야 하는지에 대해 의문을 품기 시작했습니다.;;;;;;;;;;;x
Defeatism grows amongst our people!;패배가 사람을 키운다!;;;;;;;;;;;x
End of a Bitter War;격렬한 전쟁 종전;;;;;;;;;;;x
We have been through a bitter war and our people are not willing to go through another. Pacifism has taken hold over certain sections of our population who wish for a permanent peace.;쓰라린 전쟁을 겪은 후부터 국민들은 또 다른 전쟁을 겪으려 하지 않습니다. 평화주의가 항구적인 평화를 바라는 일부 국민들의 마음을 장악했습니다.;;;;;;;;;;;x
The $COUNTRY_ADJ$ people heave a sigh of relief;$COUNTRY$ 국민들이 안도의 한숨을 내쉬는군.;;;;;;;;;;;x
Narita Airport;나리타 공항;;;;;;;;;;;x
Begin acquiring land for the new airport!;신공항 부지 획득을 시작한다!;;;;;;;;;;;x
Narita Airport Sanrizuka Protests;나리타 공항 산리즈카 시위;;;;;;;;;;;x
Push on with the construction!;공사를 지속한다.;;;;;;;;;;;x
Abandon the project;공항 계획을 백지화한다.;;;;;;;;;;;x
Narita Airport Opens;나리타 공항 개장;;;;;;;;;;;x
We have suceeded against all odds!;모든 역경을 이겨냈다!;;;;;;;;;;;x
Death of Emperor Hirohito;쇼와 천황 붕어;;;;;;;;;;;x
It is the end of an era;쇼와 시대가 끝났군.;;;;;;;;;;;x
Polish Air Force Tu-154 Crash;폴란드 공군 Tu-154 사고;;;;;;;;;;;x
A tragedy!;비극이다!;;;;;;;;;;;x
Blame the Russians;러시아를 비난한다.;;;;;;;;;;;x
Korean Air Lines Flight 902;대한항공 902편;;;;;;;;;;;x
Criticise the Soviets!;소련을 비판한다!;;;;;;;;;;;x
Block the investigation into the incident;사건에 대한 수사를 차단한다.;;;;;;;;;;;x
Accept full responsibility;모든 책임을 수용한다.;;;;;;;;;;;x
Korean Air Lines Flight 007;대한항공 007편;;;;;;;;;;;x
Another tragedy!;또다른 비극이다!;;;;;;;;;;;x
The Soviet Union is an evil empire!;소련은 악의 제국이다!;;;;;;;;;;;x
Deny the incident;사건을 부인한다.;;;;;;;;;;;x
Admit that it was our mistake;우리 측의 실수임을 인정한다.;;;;;;;;;;;x
Malaysia Airlines Flight 17;말레이시아 항공 17편;;;;;;;;;;;x
Lodge a complaint to the UN;국제연합에 고소를 제기한다.;;;;;;;;;;;x
Condemn Russia for this heinous crime;이 끔찍한 범죄에 대해 러시아를 규탄한다.;;;;;;;;;;;x
Blame the Ukraninian Army for the incident;이번 사건에 관해 우크라이나군을 비난한다.;;;;;;;;;;;x
Admit responsibility for the crash;사건에 대한 책임을 인정한다.;;;;;;;;;;;x
Annan Plan for Cyprus;아난 계획;;;;;;;;;;;x
We can try our luck (30% chance);행운을 시험해본다(30%).;;;;;;;;;;;x
Agree to the full reunification of Cyprus;키프로스의 완전한 통일에 동의한다.;;;;;;;;;;;x
Reject the proposal;제안을 거부한다.;;;;;;;;;;;x
Turkish Republic of Northern Cyprus;북키프로스 터키 공화국;;;;;;;;;;;x
Support their declaration of independence!;독립 선언을 지원한다!;;;;;;;;;;;x
Abandon the Turkish Cypriots;터키계 키프로스인을 포기한다.;;;;;;;;;;;x
UN Special Committee on Decolonisation;탈식민화에 관한 국제연합 특별위원회;;;;;;;;;;;x
The era of Colonialism is over;식민주의의 시대는 끝났다.;;;;;;;;;;;x
1964 Constitution of Afghanistan;1964년 아프가니스탄 헌법;;;;;;;;;;;x
Embrace reforms;개혁을 수용한다.;;;;;;;;;;;x
Bandung Conference;반둥 회의;;;;;;;;;;;x
Attend the conference;회의에 참석한다.;;;;;;;;;;;x
Stay out of it;가까이하지 않는다.;;;;;;;;;;;x
Paris Peace Treaties, 1947;1947년 파리 평화조약;;;;;;;;;;;x
May we have lasting peace in Europe;유럽에서의 평화를 지속할 수 있기를 바란다.;;;;;;;;;;;x
Anglo-Thai Peace Treaty;영국-타이 평화조약;;;;;;;;;;;x
Renounce our claims over the Shan and Malay states;샨 및 말레이 주들에 대한 영유권 주장을 철회한다.;;;;;;;;;;;x
Refuse to cooperate with the treaty terms;조약 조건에 대한 협조를 거부한다.;;;;;;;;;;;x
$COUNTRY_ADJ$ Financial Centres;$COUNTRY$ 금융중심지;;;;;;;;;;;x
Will a golden age of capitalism dawn in $CAPITAL$?;자본주의의 황금시대가 $CAPITAL$에서 동이 틀까?;;;;;;;;;;;x
Closure of the $COUNTRY_ADJ$ Financial Centres;$COUNTRY$ 금융중심지 폐쇄;;;;;;;;;;;x
It's the end of unfettered capitalism in $COUNTRY$;$COUNTRY$의 제한없는 자본주의가 끝났다.;;;;;;;;;;;x
US-Thai Treaty of Amity and Economic Relations;미국-태국 우호경제관계조약;;;;;;;;;;;x
There is no need for this;이럴 필요 없다.;;;;;;;;;;;x
Treaty of Peace with France;프랑스와의 평화조약;;;;;;;;;;;x
Insist on our claims over French Indochina;프랑스령 인도차이나에 대한 영유권을 주장한다.;;;;;;;;;;;x
Election of Alberto Fujimori;알베르토 후지모리 당선;;;;;;;;;;;x
He is our new president;그가 새 대통령이다.;;;;;;;;;;;x
Mario Vargas Llosa is our president instead;마리오 바르가스 요사가 우리의 대통령이다.;;;;;;;;;;;x
Annul the election;선거를 무효화한다.;;;;;;;;;;;x
1992 Peruvian Constitutional Crisis;1992년 페루 헌법위기;;;;;;;;;;;x
Dissolve the Congress of Peru;페루 의회를 해산한다.;;;;;;;;;;;x
Let congressional deadlock continue;의회의 교착 상태를 계속 유지한다.;;;;;;;;;;;x
Japanese Embassy Hostage Crisis;일본 대사 인질극 위기;;;;;;;;;;;x
Raid the Embassy and execute the rebels;대사관을 습격하고 반란군들을 처형한다.;;;;;;;;;;;x
Compromise;타협한다.;;;;;;;;;;;x
Resignation of Alberto Fujimori;알베르토 후지모리 사임;;;;;;;;;;;x
Remove Fujimori;후지모리를 쫓아낸다.;;;;;;;;;;;x
Let him stay;후지모리를 그대로 둔다.;;;;;;;;;;;x
1Malaysia Development Berhad Scandal;1말레이시아 개발회사 사건;;;;;;;;;;;x
The 2.67 billion RM was a donation!;그 돈은 기부였다!;;;;;;;;;;;x
Force Najib to resign;나집에게 사임을 강요한다.;;;;;;;;;;;x
European Exchange Rate Mechanism;유럽 환율조정제도;;;;;;;;;;;x
Join the system;합류한다.;;;;;;;;;;;x
Maintain our monetary independence!;통화 독립을 유지한다!;;;;;;;;;;;x
Black Wednesday;검은 수요일;;;;;;;;;;;x
Leave the European Exchange Rate Mechanism;유럽 환율조정제도를 탈퇴한다.;;;;;;;;;;;x
Try to prop up the value of the Pound Sterling;파운드화의 가치를 높이도록 노력한다.;;;;;;;;;;;x
The French Union;프랑스 연합;;;;;;;;;;;x
Change the constitution!;헌법을 바꾼다!;;;;;;;;;;;x
Keep the status quo;현재 상태를 유지한다.;;;;;;;;;;;x
Peace has returned to $COUNTRY$;$COUNTRY$ 평화 회복;;;;;;;;;;;x
Our overlord has secured peace for their empire which includes us.;종주국이 우리나라를 포함해 제국의 평화를 확보했습니다.;;;;;;;;;;;x
New Japanese Constitution;평화헌법;;;;;;;;;;;x
Radically alter the constitution along western lines;서양을 따라 헌법을 급진적으로 바꾼다.;;;;;;;;;;;x
Preserve some of the Meiji era provisions;메이지 시대의 일부 조항을 보존한다.;;;;;;;;;;;x
Change it minimally;최소한으로 바꾼다.;;;;;;;;;;;x
Unification with the USSR?;소련과의 통합?;;;;;;;;;;;x
Propose a unification!;통합을 제안한다!;;;;;;;;;;;x
Integration of Mongolia into the USSR?;몽골과 소련의 통합?;;;;;;;;;;;x
Accept the unification!;통합을 수락한다!;;;;;;;;;;;x
War with the USSR?;소련과의 전쟁?;;;;;;;;;;;x
Resist the soviet annexation of Mongolia!;소련의 합병에 저항하라!;;;;;;;;;;;x
Leave it be;놔둔다.;;;;;;;;;;;x
South Sudanese Independence Referendum;남수단 독립 주민투표;;;;;;;;;;;x
Accept the results;결과에 승복한다.;;;;;;;;;;;x
Crush their bid for independence!;독립 시도를 무효화한다!;;;;;;;;;;;x
Keflavik Agreement;케플라비크 협정;;;;;;;;;;;x
Withdraw from Iceland;아이슬란드에서 철수한다.;;;;;;;;;;;x
Continue the occupation using the Cold War as an excuse;냉전을 핑계로 점령을 지속한다.;;;;;;;;;;;x
Independence of Equatorial Guinea;적도기니 독립;;;;;;;;;;;x
Withdraw from Equatorial Guinea;적도기니에서 철수한다.;;;;;;;;;;;x
Prepare for eventual independence;궁극적인 독립을 준비한다.;;;;;;;;;;;x
$COUNTRY_ADJ$ Defeat;$COUNTRY$ 패전;;;;;;;;;;;x
The people blame our government for the defeat!;국민들이 정부의 패전을 비난하고 있다!;;;;;;;;;;;x
$COUNTRY$ is at War;$COUNTRY$ 전시상황;;;;;;;;;;;x
May the best country win, which is us!;최고의 나라인 우리가 이기기를!;;;;;;;;;;;x
$COUNTRY_ADJ$ Victory;$COUNTRY$ 승전;;;;;;;;;;;x
The people praise our government for the victory!;국민들이 정부의 승전을 칭찬하고 있다!;;;;;;;;;;;x
Fallout has Subsided;낙진 진정;;;;;;;;;;;x
The level of radioactive fallout has subsided to pre-war levels in some of our provinces;일부 지역의 방사능 낙진 정도가 전쟁 이전 수준으로 가라앉았습니다.;;;;;;;;;;;x
We can begin rebuilding our civilisation;문명 재건을 시작할 수 있다.;;;;;;;;;;;x
Toxic Chemical Clouds have Subsided;독성 화학 구름 진정;;;;;;;;;;;x
The level of Toxic Chemical Clouds has subsided to pre-war levels in some of our provinces;일부 지역의 독성 화학 구름 정도가 전쟁 이전 수준으로 가라앉았습니다.;;;;;;;;;;;x
Independence of Sudan;수단 독립;;;;;;;;;;;x
Withdraw from Sudan;수단에서 철수한다.;;;;;;;;;;;x
$FROMCOUNTRY$ Falls to Rebels;$FROMCOUNTRY$ 전복;;;;;;;;;;;x
Withdraw from $FROMCOUNTRY$;$FROMCOUNTRY$에서 철수한다.;;;;;;;;;;;x
Restore order to $COUNTRY_ADJ$!;질서를 회복한다!;;;;;;;;;;;x
Hong Kong $YEAR$ Leftist Riots;$YEAR$년 홍콩 좌파 폭동;;;;;;;;;;;x
Crush the uprising!;봉기를 진압한다!;;;;;;;;;;;x
Let the Leftists win!;좌파들이 이겼다!;;;;;;;;;;;x
12-3 Incident in Macau;12-3 사건;;;;;;;;;;;x
Give up sovereignty over Macau!;마카오에 대한 주권을 포기한다!;;;;;;;;;;;x
Kicked out of the Bretton Woods System;브레튼우드체제 이탈;;;;;;;;;;;x
We have been removed from the Bretton Woods System because our government type or ideology does not fit with the goals of the institution.;현재 정부의 체제 및 이념이 기관의 목표에 맞지 않기 때문에 브레튼우즈체제에서 벗어났습니다.;;;;;;;;;;;x
We don't need it anyway!;어차피 필요 없었다!;;;;;;;;;;;x
Chinese Land Reform of 1950;1950년 토지개혁;;;;;;;;;;;x
Redistribute land to the peasants!;농민들에게 토지를 재분배하라!;;;;;;;;;;;x
Wait until the time is ripe;때가 무르익을 때까지 기다힌다.;;;;;;;;;;;x
The Great Leap Forward;대약진;;;;;;;;;;;x
Light the backyard furnaces!;뒷마당 용광로에 불을 붙여라!;;;;;;;;;;;x
I don't want to cause the next Great Famine;대기근을 일으키고 싶지 않다.;;;;;;;;;;;x
The Cultural Revolution;문화대혁명;;;;;;;;;;;x
Purge the Revisionists!;수정주의자들을 숙청하라!;;;;;;;;;;;x
I don't want to kill more than necessary;필요 이상으로 죽이고 싶지 않다.;;;;;;;;;;;x
The One-Child policy;계획생육정책;;;;;;;;;;;x
We need to prevent overpopulation;인구 과밀을 막아야 한다.;;;;;;;;;;;x
A few million more Chinese wouldn't hurt;수백만의 중국인들을 해치기 싫다.;;;;;;;;;;;x
Assassination of Mahatma Gandhi;마하트마 간디 암살;;;;;;;;;;;x
We have lost a great statesman;위대한 정치가를 잃었다.;;;;;;;;;;;x
Union of Britain and France?;영국과 프랑스의 연합?;;;;;;;;;;;x
Join the union!;연합에 합류한다!;;;;;;;;;;;x
France will never be British!;프랑스는 절대 영국령이 아니다!;;;;;;;;;;;x
Relations with China and the USSR;대중관계와 대소관계;;;;;;;;;;;x
Join the Chinese Sphere;중국의 영향권에 합류한다.;;;;;;;;;;;x
Join the Soviet Sphere;소련의 영향권에 합류한다.;;;;;;;;;;;x
We will go our own ways!;조선만의 길을 간다!;;;;;;;;;;;x
Foreign Reserve Assets;외화 보유고;;;;;;;;;;;x
Begin buying Foreign Reserve Assets;외화 보유고 매입을 시작한다.;;;;;;;;;;;x
Start selling Foreign Reserve Assets;외화 보유고 매각을 시작한다.;;;;;;;;;;;x
Maintain our current Forex portfolio levels;현재 수준을 유지한다.;;;;;;;;;;;x
1954 Geneva Conference;1954년 제네바 회담;;;;;;;;;;;x
Accept the decolonisation of Indochina;인도네시아의 탈식민화를 수용한다.;;;;;;;;;;;x
Try to keep Indochina in the French sphere!;인도네시아를 프랑스의 영향권 아래 유지하도록 한다!;;;;;;;;;;;x
Independence of Cambodia;캄보디아 독립;;;;;;;;;;;x
Recognise Cambodian independence;캄보디아의 독립을 인정한다.;;;;;;;;;;;x
Deny their self-determination!;그들의 민족자결권을 부인한다!;;;;;;;;;;;x
Independence of Laos;라오스 독립;;;;;;;;;;;x
Recognise Laotian independence;라오스의 독립을 인정한다.;;;;;;;;;;;x
Union with Poland?;폴란드와의 연합?;;;;;;;;;;;x
Unite with Poland!;폴란드와 단합하라!;;;;;;;;;;;x
Stick to our limited autonomy!;제한적인 자주권이나마 유지해야 한다.;;;;;;;;;;;x
Declare independence!;독립을 선언한다!;;;;;;;;;;;x
Fontainebleau Agreements;퐁텐블로 협정;;;;;;;;;;;x
Resist Vietnamese self-determination!;베트남의 민족자결권에 맞서라!;;;;;;;;;;;x
Free the Vietnamese people;베트남인을 자유롭게 한다.;;;;;;;;;;;x
European Central Bank;유럽 중앙은행;;;;;;;;;;;x
We can no longer control our interest rates!;이제 우리 금리를 제어할 수 없다!;;;;;;;;;;;x
Supranational Central Bank;초국가적 중앙은행;;;;;;;;;;;x
European Central Bank Adjusts Interest Rates;유럽 중앙은행의 금리 조정;;;;;;;;;;;x
This is their decision;이것이 그들의 결정이다.;;;;;;;;;;;x
Supranational Central Bank Adjusts Interest Rates;초국가적 중앙은행의 금리 조정;;;;;;;;;;;x
1987 Fijian coups d'etat;1987년 피지 군사정변;;;;;;;;;;;x
Launch a counter coup!;역정변을 개신한다!;;;;;;;;;;;x
The Umbrella Movement;우산 혁명;;;;;;;;;;;x
Send in the police!;공안을 파견한다!;;;;;;;;;;;x
Accede to their demands;요구에 응한다.;;;;;;;;;;;x
Cominform;공산당 및 노동당 정보국;;;;;;;;;;;x
Form the Cominform!;공산당 정보국을 결성하라!;;;;;;;;;;;x
I don't want to antagonise the west;서방을 적대시하고 싶지 않다.;;;;;;;;;;;x
End of the Cominform;공산당 정보국 해산;;;;;;;;;;;x
The Cominform no longer serves it purpose!;공산당 정보국은 더 이상 목적을 달성하지 못해!;;;;;;;;;;;x
Change in CFA Interest Rates;아프리카 프랑스 공동체 프랑 금리 변경;;;;;;;;;;;x
France has decided!;프랑스가 결정했다!;;;;;;;;;;;x
Islamist Constitution of Egypt;이슬람주의적 이집트 헌법;;;;;;;;;;;x
Purge the Muslim Brotherhood!;무슬림 형제단을 박멸하라!;;;;;;;;;;;x
The Revolution of Roses;장미 혁명;;;;;;;;;;;x
Pivot to the West!;서쪽으로 전향하라!;;;;;;;;;;;x
Declare martial law!;계엄령을 선포하라!;;;;;;;;;;;x
Embrace democracy!;민주주의를 수용한다!;;;;;;;;;;;x
Remain Communist!;공산주의를 유지한다!;;;;;;;;;;;x
Transnistria War;트란니스트리아 전쟁;;;;;;;;;;;x
Restore order to the renegade province!;불충한 지역에 질서를 회복하라!;;;;;;;;;;;x
Recognise Transnistrian independence;트란니스트리아의 독립을 인정한다.;;;;;;;;;;;x
1947 Law of Succession Referendum;1947년 상속법 국민투표;;;;;;;;;;;x
Appoint a King once the time comes!;때가 되면 왕을 임명하라!;;;;;;;;;;;x
I can't wait to be King;빨리 왕이 되고 싶다.;;;;;;;;;;;x
Monachism is evil!;군주제는 악이다!;;;;;;;;;;;x
The Academic Crisis;학계의 위기;;;;;;;;;;;x
Crush the student protests!;학생 시위대를 분쇄하라!;;;;;;;;;;;x
Give in to the students;학생들에게 굴복한다.;;;;;;;;;;;x
Republic of Rhodesia;로디지아 공화국;;;;;;;;;;;x
Stay as the Autonomous Realm of Rhodesia;자치적 왕국으로 남는다.;;;;;;;;;;;x
East Austria;동오스트리아;;;;;;;;;;;x
Austria has been divided up by the Soviet Union and the United States into two separate entities thus we will now be called East Austria.;소련과 미국에게 점령된 오스트리아가 둘로 분단됐으므로 이제부터 동오스트리아로 불릴 것입니다.;;;;;;;;;;;x
We hope that Austria will be re-united oneday!;오스트리아가 다시 하나가 되기를 원한다!;;;;;;;;;;;x
Unification of Austria;오스트리아 통일;;;;;;;;;;;x
Austria's two separate entities have now been finally unified thus we will now be called Austria.;분단됐었던 오스트리아가 하나로 합쳐졌으므로 이제부터 오스트리아로 불릴 것입니다.;;;;;;;;;;;x
Greek Civil War;그리스 내전;;;;;;;;;;;x
Support the Greek Government!;정부군을 지원한다!;;;;;;;;;;;x
Stay out of the crisis;간섭하지 않는다.;;;;;;;;;;;x
Al-Wathbah Uprising;알 와트바 봉기;;;;;;;;;;;x
Push through the revised Anglo-Iraqi Treaty!;영국-이라크 조약의 개정안을 가결하라!;;;;;;;;;;;x
Sever all relations with the British;영국과의 모든 관계를 끊는다.;;;;;;;;;;;x
Revert to British Dominionship for stability;안정을 위해 영국령 자치령으로 회귀한다.;;;;;;;;;;;x
Annexation of the Kingdom of Sarawak;사라왁 왕국 합병;;;;;;;;;;;x
Incorporate Sarawak as a Crown Colony;왕령식민지로서 통합한다.;;;;;;;;;;;x
Restore the rule of the White Rajahs;백인 라자의 통치를 복원한다.;;;;;;;;;;;x
End of the White Rajah Dynasty;백인 라자 왕조 소멸;;;;;;;;;;;x
Malay rule returns!;말레이인의 통치를 다시 한번!;;;;;;;;;;;x
$FROMCOUNTRY$ Proposes an Armistice;$FROMCOUNTRY$ 휴전협정 제안;;;;;;;;;;;x
Sign the UN backed armistice;국제연합이 후원하는 휴전협정에 서명한다.;;;;;;;;;;;x
Reject the armistice!;휴전협정을 거부한다!;;;;;;;;;;;x
Replace the UN Armistice with a Peace Treaty?;국제연합 휴전협정을 평화조약으로 대체?;;;;;;;;;;;x
Propose the Peace Treaty;평화조약을 제안한다.;;;;;;;;;;;x
